Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
85	124	0	0.485608691	101325.009	101322.595	101142.124	101420.292	85.4648049	0	0	0	0	0	3
86	125	0	0.491321734	101325.008	101322.623	101142.124	101420.292	85.4648049	0	0	0	0	0	3
87	127	0	0.497034778	101325.007	101322.65	101142.124	101420.292	85.4648049	0	0	0	0	0	3
88	128	0	0.502747821	101325.005	101322.677	101142.124	101420.292	85.4648049	0	0	0	0	0	3
89	130	0	0.508460864	101325	101322.226	101142.124	101420.292	68.5583298	0	0	0	0	0	3
90	131	0	0.514173908	101324.997	101322.159	101142.124	101420.292	43.4362057	0	0	0	0	0	3
91	132	0	0.519886951	101324.992	101324.237	101223.285	101420.292	27.9769812	0	0	0	0	0	3
92	134	0	0.525599995	101324.988	101323.154	101223.285	101334.924	27.9769812	0	0	0	0	0	3
93	135	0	0.531313038	101324.987	101324.31	101288.418	101334.924	27.1183132	0	0	0	0	0	3
94	137	0	0.537026082	101324.986	101324.473	101288.418	101334.924	27.2815457	0	0	0	0	0	3
95	138	0	0.542739125	101324.985	101324.888	101317.28	101334.924	17.644095	0	0	0	0	0	3
96	139	0	0.548452168	101324.984	101324.775	101317.28	101332.661	15.3813981	0	0	0	0	0	3
97	141	0	0.554165212	101324.983	101324.812	101317.28	101332.661	15.3813981	0	0	0	0	0	3
98	142	0	0.559878255	101324.984	101324.899	101317.526	101332.661	15.1352513	0	0	0	0	0	3
99	144	0	0.565591299	101324.984	101324.984	101320.788	101332.661	11.8729912	0	0	0	0	0	3
100	145	0	0.571304342	101324.984	101324.964	101320.788	101332.661	11.8729912	0	0	0	0	0	3
101	150	0	0.577017385	101324.983	101325.001	101320.788	101332.661	11.8729912	0	0	0	0	0	3
102	152	0	0.582730429	101324.983	101325.039	101320.788	101332.661	11.8729912	0	0	0	0	0	3
103	153	0	0.588443472	101324.983	101324.952	101320.788	101329.601	8.81223643	0	0	0	0	0	3
104	154	0	0.594156516	101324.982	101324.999	101321.696	101329.601	7.90512663	0	0	0	0	0	3
105	156	0	0.599869559	101324.982	101325.037	101322.365	101329.601	7.23588889	0	0	0	0	0	3
106	157	0	0.605582603	101324.981	101324.984	101322.365	101329.127	6.76191549	0	0	0	0	0	3
107	158	0	0.611295646	101324.981	101325.011	101322.365	101329.127	6.76191549	0	0	0	0	0	3
108	160	0	0.617008689	101324.981	101324.991	101322.365	101329.127	6.76191549	0	0	0	0	0	3
109	161	0	0.622721733	101324.98	101324.999	101322.365	101329.127	6.76191549	0	0	0	0	0	3
110	162	0	0.628434776	101324.975	101324.952	101322.365	101326.497	4.13229761	0	0	0	0	0	3
111	164	0	0.63414782	101324.969	101324.965	101322.365	101326.497	4.13229761	0	0	0	0	0	3
112	165	0	0.639860863	101324.968	101324.995	101324.329	101326.497	2.1677037	0	0	0	0	0	3
113	166	0	0.645573906	101324.969	101324.999	101324.329	101326.497	2.1677037	0	0	0	0	0	3
114	168	0	0.65128695	101324.974	101325	101324.329	101326.497	2.1677037	0	0	0	0	0	3
115	169	0	0.656999993	101324.966	101325.007	101324.672	101326.497	1.82467219	0	0	0	0	0	3
116	170	0	0.662713037	101324.983	101325.001	101324.672	101326.497	1.82467219	0	0	0	0	0	3
117	172	0	0.66842608	101324.989	101325.001	101324.672	101326.497	1.82467219	0	0	0	0	0	3
118	173	0	0.674139124	101324.989	101325.002	101324.672	101326.497	1.82467219	0	0	0	0	0	3
119	174	0	0.679852167	101324.985	101324.985	101324.672	101325.476	0.80370375	0	0	0	0	0	3
120	176	0	0.68556521	101324.988	101324.979	101324.672	101325.167	0.49425556	0	0	0	0	0	3
121	177	0	0.691278254	101324.992	101324.981	101324.672	101325.167	0.49425556	0	0	0	0	0	3
122	178	0	0.696991297	101324.991	101324.981	101324.672	101325.167	0.49425556	0	0	0	0	0	3
123	180	0	0.702704341	101324.993	101324.981	101324.672	101325.167	0.49425556	0	0	0	0	0	3
124	181	0	0.708417384	101324.996	101324.983	101324.672	101325.167	0.49425556	0	0	0	0	0	3
125	183	0	0.714130428	101324.992	101324.983	101324.672	101325.167	0.49425556	0	0	0	0	0	3
126	184	0	0.719843471	101324.991	101324.982	101324.672	101325.167	0.49425556	0	0	0	0	0	3
127	186	0	0.725556514	101325.006	101324.98	101324.672	101325.167	0.49425556	0	0	0	0	0	3
128	187	0	0.731269558	101324.997	101324.981	101324.672	101325.167	0.49425556	0	0	0	0	0	3
129	189	0	0.736982601	101324.99	101324.981	101324.672	101325.167	0.49425556	0	0	0	0	0	3
130	190	0	0.742695645	101325.006	101324.984	101324.672	101325.167	0.49425556	0	0	0	0	0	3
131	192	0	0.748408688	101324.991	101324.985	101324.672	101325.167	0.49425556	0	0	0	0	0	3
132	193	0	0.754121731	101324.988	101324.983	101324.672	101325.109	0.436483469	0	0	0	0	0	3
133	194	0	0.759834775	101325.008	101324.984	101324.672	101325.109	0.436483469	0	0	0	0	0	3
134	196	0	0.765547818	101324.992	101324.984	101324.672	101325.109	0.436483469	0	0	0	0	0	3
135	197	0	0.771260862	101324.988	101324.986	101324.672	101325.109	0.436483469	0	0	0	0	0	3
136	199	0	0.776973905	101325.01	101324.99	101324.743	101325.109	0.365626639	0	0	0	0	0	3
137	200	0	0.782686949	101324.992	101324.99	101324.743	101325.109	0.365626639	0	0	0	0	0	3
138	201	0	0.788399992	101324.986	101324.992	101324.743	101325.109	0.365626639	0	0	0	0	0	3
139	203	0	0.794113035	101325.012	101324.995	101324.878	101325.109	0.231218852	0	0	0	0	0	3
140	204	0	0.799826079	101324.993	101324.996	101324.884	101325.109	0.224964436	0	0	0	0	0	3
141	205	0	0.805539122	101324.987	101324.996	101324.884	101325.109	0.224964436	0	0	0	0	0	3
142	207	0	0.811252166	101325.014	101324.998	101324.915	101325.109	0.193782714	0	0	0	0	0	3
143	208	0	0.816965209	101324.992	101324.998	101324.915	101325.109	0.193782714	0	0	0	0	0	3
144	210	0	0.822678253	101324.987	101324.999	101324.915	101325.109	0.193782714	0	0	0	0	0	3
145	211	0	0.828391296	101325.015	101325	101324.959	101325.109	0.150279375	0	0	0	0	0	3
146	212	0	0.834104339	101324.992	101325	101324.959	101325.109	0.150279375	0	0	0	0	0	3
147	214	0	0.839817383	101324.986	101325.001	101324.963	101325.109	0.145514584	0	0	0	0	0	3
