Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
107	25	0	1.38548425	293.769403	293.86756	293.769403	293.924199	0.154795303	0.0780552708	0	0	0	0	3
108	25	0	1.3984327	293.760594	293.866068	293.760594	293.924199	0.163604916	0.0780552708	0	0	0	0	3
109	25	0	1.41138115	293.751677	293.863878	293.751677	293.924199	0.172521763	0.0780552708	0	0	0	0	3
110	25	0	1.4243296	293.742603	293.861036	293.742603	293.924199	0.181595438	0.0780552708	0	0	0	0	3
111	26	0	1.43727805	293.73336	293.857587	293.73336	293.924199	0.190838799	0.0780552708	0	0	0	0	3
112	26	0	1.4502265	293.723343	293.853559	293.723343	293.924199	0.200855944	0.0780552708	0	0	0	0	3
113	26	0	1.46317495	293.711956	293.848961	293.711956	293.924199	0.212242977	0.0780552708	0	0	0	0	3
114	26	0	1.4761234	293.699376	293.843807	293.699376	293.924199	0.224822751	0.0780552708	0	0	0	0	3
115	26	0	1.48907185	293.686236	293.838123	293.686236	293.924199	0.237962787	0.0780552708	0	0	0	0	3
116	27	0	1.5020203	293.672844	293.831942	293.672844	293.924199	0.251354306	0.0780552708	0	0	0	0	3
117	27	0	1.51496875	293.659392	293.8253	293.659392	293.924199	0.264806622	0.0780552708	0	0	0	0	3
118	27	0	1.52791721	293.645681	293.818225	293.645681	293.924199	0.27851796	0.0780552708	0	0	0	0	3
119	27	0	1.54086566	293.63141	293.810735	293.63141	293.924199	0.292788282	0.0780552708	0	0	0	0	3
120	27	0	1.55381411	293.616363	293.802842	293.616363	293.923776	0.307413156	0.0780552708	0	0	0	0	3
121	28	0	1.56676256	293.600478	293.794553	293.600478	293.922359	0.296153575	0.0780552708	0	0	0	0	3
122	28	0	1.57971101	293.583891	293.785874	293.583891	293.920002	0.265672139	0.0780552708	0	0	0	0	3
123	28	0	1.59265946	293.566872	293.776819	293.566872	293.916828	0.23728154	0.0780552708	0	0	0	0	3
124	28	0	1.60560791	293.549824	293.767409	293.549824	293.912904	0.210901609	0.0780552708	0	0	0	0	3
125	29	0	1.61855636	293.532901	293.757665	293.532901	293.908302	0.18645762	0.0780552708	0	0	0	0	3
126	29	0	1.63150481	293.515948	293.747605	293.515948	293.902947	0.163877019	0.0780552708	0	0	0	0	3
127	29	0	1.64445326	293.499046	293.737248	293.499046	293.896844	0.14309625	0.0780552708	0	0	0	0	3
128	29	0	1.65740171	293.48247	293.726623	293.48247	293.890146	0.141684342	0.0780552708	0	0	0	0	3
129	29	0	1.67035017	293.466526	293.715761	293.466526	293.883049	0.152546402	0.0780552708	0	0	0	0	3
130	30	0	1.68329862	293.451468	293.704695	293.451468	293.87582	0.163612594	0.0780552708	0	0	0	0	3
131	30	0	1.69624707	293.437533	293.693457	293.437533	293.86872	0.174850725	0.0780552708	0	0	0	0	3
132	30	0	1.70919552	293.424769	293.682074	293.424769	293.861916	0.186234094	0.0780552708	0	0	0	0	3
133	30	0	1.72214397	293.413113	293.670566	293.413113	293.85544	0.197741866	0.0780552708	0	0	0	0	3
134	30	0	1.73509242	293.402433	293.65895	293.402433	293.849273	0.209357433	0.0780552708	0	0	0	0	3
135	31	0	1.74804087	293.392568	293.64724	293.392568	293.843021	0.221067837	0.0780552708	0	0	0	0	3
136	31	0	1.76098932	293.383346	293.635453	293.383346	293.836506	0.232854377	0.0780552708	0	0	0	0	3
137	31	0	1.77393777	293.374603	293.62361	293.374603	293.829982	0.244698036	0.0780552708	0	0	0	0	3
138	31	0	1.78688622	293.366187	293.611718	293.366187	293.823387	0.256590215	0.0780552708	0	0	0	0	3
139	32	0	1.79983467	293.357958	293.599784	293.357958	293.816443	0.268524291	0.0780552708	0	0	0	0	3
140	32	0	1.81278313	293.349824	293.587819	293.349824	293.809241	0.28048889	0.0780552708	0	0	0	0	3
141	32	0	1.82573158	293.341735	293.575832	293.341735	293.801756	0.292476235	0.0780552708	0	0	0	0	3
142	32	0	1.83868003	293.333691	293.56383	293.333691	293.794021	0.304477909	0.0780552708	0	0	0	0	3
143	32	0	1.85162848	293.325701	293.551822	293.325701	293.78606	0.316486114	0.0780552708	0	0	0	0	3
144	33	0	1.86457693	293.317786	293.539815	293.317786	293.777866	0.328493156	0.0780552708	0	0	0	0	3
145	33	0	1.87752538	293.309949	293.527817	293.309949	293.769403	0.339743411	0.0780552708	0	0	0	0	3
146	33	0	1.89047383	293.302238	293.515838	293.302238	293.760594	0.350229936	0.0780552708	0	0	0	0	3
147	33	0	1.90342228	293.294658	293.503891	293.294658	293.751677	0.359986632	0.0780552708	0	0	0	0	3
148	34	0	1.91637073	293.287232	293.491982	293.287232	293.742603	0.369054172	0.0780552708	0	0	0	0	3
149	34	0	1.92931918	293.280006	293.480121	293.280006	293.73336	0.377465975	0.0780552708	0	0	0	0	3
150	34	0	1.94226763	293.273151	293.468321	293.273151	293.723343	0.385237931	0.0780552708	0	0	0	0	3
151	34	0	1.95521609	293.266565	293.456608	293.266565	293.711956	0.392352903	0.0780552708	0	0	0	0	3
152	35	0	1.96816454	293.260247	293.445026	293.260247	293.699376	0.398781059	0.0780552708	0	0	0	0	3
153	35	0	1.98111299	293.254269	293.433613	293.254269	293.686236	0.404510001	0.0780552708	0	0	0	0	3
154	35	0	1.99406144	293.248727	293.422395	293.248727	293.672844	0.409546884	0.0780552708	0	0	0	0	3
155	35	0	2.00700989	293.243663	293.41139	293.243663	293.659392	0.41390972	0.0780552708	0	0	0	0	3
156	35	0	2.01995834	293.239087	293.400613	293.239087	293.645681	0.406594018	0.0780552708	0	0	0	0	3
157	36	0	2.03290679	293.234994	293.390083	293.234994	293.63141	0.396416026	0.0780552708	0	0	0	0	3
158	36	0	2.04585524	293.231361	293.379825	293.231361	293.616363	0.385002582	0.0780552708	0	0	0	0	3
159	36	0	2.05880369	293.228147	293.369871	293.228147	293.600478	0.372330825	0.0780552708	0	0	0	0	3
160	36	0	2.07175214	293.22531	293.360251	293.22531	293.583891	0.358580302	0.0780552708	0	0	0	0	3
161	37	0	2.08470059	293.222859	293.350994	293.222859	293.566872	0.344013245	0.0780552708	0	0	0	0	3
162	37	0	2.09764904	293.220711	293.342118	293.220711	293.549824	0.329113052	0.0780552708	0	0	0	0	3
163	37	0	2.1105975	293.218842	293.333631	293.218842	293.532901	0.314058854	0.0780552708	0	0	0	0	3
164	37	0	2.12354595	293.217238	293.325537	293.217238	293.515948	0.298710677	0.0780552708	0	0	0	0	3
165	38	0	2.1364944	293.215878	293.317843	293.215878	293.499046	0.283168046	0.0780552708	0	0	0	0	3
166	38	0	2.14944285	293.214731	293.310553	293.214731	293.48247	0.267739688	0.0780552708	0	0	0	0	3
167	38	0	2.1623913	293.213768	293.303663	293.213768	293.466526	0.252757583	0.0780552708	0	0	0	0	3
168	38	0	2.17533975	293.212958	293.297162	293.212958	293.451468	0.238510443	0.0780552708	0	0	0	0	3
169	38	0	2.1882882	293.212269	293.291028	293.212269	293.437533	0.225263831	0.0780552708	0	0	0	0	3
170	39	0	2.20123665	293.211662	293.285237	293.211662	293.424769	0.213106412	0.0780552708	0	0	0	0	3
171	39	0	2.2141851	293.211131	293.279759	293.211131	293.413113	0.201981757	0.0780552708	0	0	0	0	3
172	39	0	2.22713355	293.210639	293.274567	293.210639	293.402433	0.1917938	0.0780552708	0	0	0	0	3
173	39	0	2.240082	293.210164	293.269637	293.210164	293.392568	0.182403193	0.0780552708	0	0	0	0	3
174	40	0	2.25303046	293.209687	293.264948	293.209687	293.383346	0.173658855	0.0780552708	0	0	0	0	3
175	40	0	2.26597891	293.209192	293.260483	293.209192	293.374603	0.165411105	0.0780552708	0	0	0	0	3
176	40	0	2.27892736	293.208676	293.256228	293.208676	293.366187	0.157511942	0.0780552708	0	0	0	0	3
177	40	0	2.29187581	293.20813	293.252175	293.20813	293.357958	0.149827669	0.0780552708	0	0	0	0	3
178	40	0	2.30482426	293.207507	293.248318	293.207507	293.349824	0.142316611	0.0780552708	0	0	0	0	3
179	41	0	2.31777271	293.206793	293.24465	293.206793	293.341735	0.134941606	0.0780552708	0	0	0	0	3
180	41	0	2.33072116	293.206124	293.241173	293.206124	293.333691	0.127567038	0.0780552708	0	0	0	0	3
181	41	0	2.34366961	293.205454	293.237885	293.205454	293.325701	0.120247161	0.0780552708	0	0	0	0	3
182	41	0	2.35661806	293.204727	293.234783	293.204727	293.317786	0.113058939	0.0780552708	0	0	0	0	3
183	42	0	2.36956651	293.203971	293.231864	293.203971	293.309949	0.105978662	0.0780552708	0	0	0	0	3
184	42	0	2.38251496	293.203214	293.229128	293.203214	293.302238	0.0990232275	0.0780552708	0	0	0	0	3
185	42	0	2.39546342	293.202482	293.22657	293.202482	293.294658	0.0921765969	0.0780552708	0	0	0	0	3
186	42	0	2.40841187	293.201786	293.224189	293.201786	293.287232	0.0854460022	0.0780552708	0	0	0	0	3
187	42	0	2.42136032	293.201138	293.221981	293.201138	293.280006	0.0788678299	0.0780552708	0	0	0	0	3
188	43	0	2.43430877	293.200538	293.219943	293.200538	293.273151	0.0726124396	0.0780552708	0	0	0	0	3
189	43	0	2.44725722	293.199978	293.218067	293.199978	293.266565	0.066586335	0.0780552708	0	0	0	0	3
190	43	0	2.46020567	293.199441	293.216346	293.199441	293.260247	0.0608062002	0.0780552708	0	0	0	0	3
191	43	0	2.47315412	293.19891	293.214773	293.19891	293.254269	0.0553590661	0.0780552708	0	0	0	0	3
192	44	0	2.48610257	293.198414	293.213341	293.198414	293.248727	0.0503131563	0.0780552708	0	0	0	0	3
193	44	0	2.49905102	293.197968	293.21204	293.197968	293.243663	0.0456945615	0.0780552708	0	0	0	0	3
194	44	0	2.51199947	293.197544	293.210857	293.197544	293.239087	0.0415425911	0.0780552708	0	0	0	0	3
195	44	0	2.52494792	293.197176	293.209782	293.197176	293.234994	0.037818157	0.0780552708	0	0	0	0	3
196	44	0	2.53789638	293.19683	293.208804	293.19683	293.231361	0.0345309004	0.0780552708	0	0	0	0	3
197	45	0	2.55084483	293.196508	293.20791	293.196508	293.228147	0.031639155	0.0780552708	0	0	0	0	3
198	45	0	2.56379328	293.196217	293.207091	293.196217	293.22531	0.0290933355	0.0780552708	0	0	0	0	3
199	45	0	2.57674173	293.195961	293.206339	293.195961	293.222859	0.0268980915	0.0780552708	0	0	0	0	3
200	45	0	2.58969018	293.19574	293.205644	293.19574	293.220711	0.0249705222	0.0780552708	0	0	0	0	3
201	46	0	2.60263863	293.195554	293.204999	293.195554	293.218842	0.0232877143	0.0780552708	0	0	0	0	3
202	46	0	2.61558708	293.195397	293.204397	293.195397	293.217238	0.0218403006	0.0780552708	0	0	0	0	3
203	46	0	2.62853553	293.195265	293.203834	293.195265	293.215878	0.0206136556	0.0780552708	0	0	0	0	3
204	47	0	2.64148398	293.195152	293.203303	293.195152	293.214731	0.0195792705	0.0780552708	0	0	0	0	3
