Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
53	33	0.255459755	0.215604461	7.9825543	8.41335784	7.29623108	74.6265224	66.2131646	0	0	0	0	0	3
54	34	0.26312011	0.21967247	8.01042238	8.40162696	7.29623108	74.6265224	66.2248955	0	0	0	0	0	3
55	35	0.270923152	0.223740479	7.98927978	8.38975067	7.29623108	74.6265224	66.2367717	0	0	0	0	0	3
56	35	0.278588298	0.227808488	8.06246342	8.38074561	7.29623108	74.6265224	66.2457768	0	0	0	0	0	3
57	36	0.286389366	0.231876496	8.05536689	8.3718825	7.29623108	74.6265224	66.2546399	0	0	0	0	0	3
58	37	0.294060451	0.235944505	8.16579043	8.36650622	7.29623108	74.6265224	66.2600162	0	0	0	0	0	3
59	37	0.301869015	0.240012514	8.13716106	8.36057366	7.29623108	74.6265224	66.2659488	0	0	0	0	0	3
60	38	0.309545981	0.244080522	8.22303178	8.35716252	7.29623108	74.6265224	66.2693599	0	0	0	0	0	3
61	38	0.31735209	0.248148531	8.18640666	8.35296233	7.29623108	74.6265224	66.2735601	0	0	0	0	0	3
62	39	0.32503544	0.25221654	8.24219849	8.35034404	7.29623108	74.6265224	66.2761784	0	0	0	0	0	3
63	40	0.332841432	0.256284549	8.22253054	8.34734649	7.29623108	74.6265224	66.2791759	0	0	0	0	0	3
64	40	0.340522803	0.260352557	8.2478893	8.34510297	7.29623108	74.6265224	66.2814194	0	0	0	0	0	3
65	41	0.348335913	0.264420566	8.23966085	8.34273792	7.29623108	74.6265224	66.2837845	0	0	0	0	0	3
66	41	0.356024342	0.268488575	8.29764911	8.34176422	7.29623108	74.6265224	66.2847582	0	0	0	0	0	3
67	42	0.363844716	0.272556583	8.27631485	8.34035747	7.29623108	74.6265224	66.2861649	0	0	0	0	0	3
68	43	0.371540994	0.276624592	8.24400457	8.33836157	7.29623108	74.6265224	66.2881608	0	0	0	0	0	3
69	43	0.37935696	0.280692601	8.2763673	8.33708429	7.29623108	74.6265224	66.2894381	0	0	0	0	0	3
70	44	0.387059083	0.28476061	8.26386704	8.33562733	7.29623108	74.6265224	66.2908951	0	0	0	0	0	3
71	44	0.39488066	0.288828618	8.23381719	8.33361074	7.29623108	74.6265224	66.2929117	0	0	0	0	0	3
72	45	0.402591604	0.292896627	8.21965756	8.33142816	7.29623108	74.6265224	66.2950943	0	0	0	0	0	3
73	46	0.410394164	0.296964636	8.21683355	8.32924945	7.29623108	74.6265224	66.297273	0	0	0	0	0	3
74	46	0.418100995	0.301032644	8.22675491	8.32736017	7.29623108	74.6265224	66.2991622	0	0	0	0	0	3
75	47	0.425895937	0.305100653	8.23237214	8.32562166	7.29623108	74.6265224	66.3009008	0	0	0	0	0	3
76	47	0.433608495	0.309168662	8.26376525	8.32452142	7.29623108	74.6265224	66.302001	0	0	0	0	0	3
77	48	0.441418231	0.31323667	8.26960361	8.3235498	7.29623108	74.6265224	66.3029726	0	0	0	0	0	3
78	49	0.44912718	0.317304679	8.30905705	8.32330104	7.29623108	74.6265224	66.3032214	0	0	0	0	0	3
79	49	0.456954883	0.321372688	8.29610549	8.32283517	7.29623108	74.6265224	66.3036872	0	0	0	0	0	3
80	50	0.46467008	0.325440697	8.29847421	8.32243069	7.29623108	74.6265224	66.3040917	0	0	0	0	0	3
81	51	0.472480179	0.329508705	8.30002129	8.32206027	7.29623108	74.6265224	66.3044622	0	0	0	0	0	3
82	51	0.480202249	0.333576714	8.28993369	8.32154364	7.29623108	74.6265224	66.3049788	0	0	0	0	0	3
83	52	0.487986234	0.337644723	8.31221664	8.32139487	7.29623108	74.6265224	66.3051276	0	0	0	0	0	3
84	53	0.495706508	0.341712731	8.28777947	8.32087133	7.29623108	74.6265224	66.3056511	0	0	0	0	0	3
85	53	0.503503326	0.34578074	8.27537878	8.32016687	7.29623108	74.6265224	66.3063555	0	0	0	0	0	3
86	54	0.511144315	0.349848749	8.26408092	8.31932845	7.29623108	74.6265224	66.307194	0	0	0	0	0	3
87	54	0.518920862	0.353916758	8.26564564	8.31852396	7.29623108	74.6265224	66.3079985	0	0	0	0	0	3
88	55	0.526608264	0.357984766	8.28605361	8.31804996	7.29623108	74.6265224	66.3084725	0	0	0	0	0	3
89	56	0.534404064	0.362052775	8.25698735	8.31715919	7.29623108	74.6265224	66.3093632	0	0	0	0	0	3
90	56	0.542032968	0.366120784	8.27854729	8.31661574	7.29623108	74.6265224	66.3099067	0	0	0	0	0	3
91	57	0.549804261	0.370188792	8.26058481	8.31582377	7.29623108	74.6265224	66.3106987	0	0	0	0	0	3
92	57	0.557484313	0.374256801	8.31460941	8.31580704	7.29623108	74.6265224	66.3107154	0	0	0	0	0	3
93	58	0.565297333	0.37832481	8.27152105	8.31519496	7.29623108	74.6265224	66.3113275	0	0	0	0	0	3
94	58	0.57298624	0.382392819	8.30162779	8.3150129	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
95	59	0.580776585	0.386460827	8.31544583	8.31501871	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
96	59	0.588469482	0.390528836	8.33010848	8.31521597	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
97	60	0.59630006	0.394596845	8.31342776	8.31519249	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
98	60	0.603990526	0.398664853	8.331282	8.31539735	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
99	61	0.611797241	0.402732862	8.31455248	8.31538657	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
100	62	0.619495084	0.406800871	8.33544269	8.31563579	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
101	63	0.627300801	0.410868879	8.35123063	8.31607871	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
102	64	0.635025983	0.414936888	8.37746326	8.31682546	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
103	64	0.642836444	0.419004897	8.35003336	8.31722893	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
104	65	0.650579097	0.423072906	8.38084215	8.31798601	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
105	65	0.658420143	0.427140914	8.35121569	8.31838174	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
106	66	0.666175687	0.431208923	8.3684745	8.31896491	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
107	66	0.673993312	0.435276932	8.34204618	8.31923263	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
108	67	0.681752947	0.43934494	8.38092856	8.31993484	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
109	67	0.689553301	0.443412949	8.36389154	8.32043209	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
110	68	0.697313385	0.447480958	8.35541007	8.32082134	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
111	69	0.705142576	0.451548967	8.36064487	8.3212635	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
112	69	0.712908196	0.455616975	8.38222117	8.32192751	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
113	70	0.720724886	0.459684984	8.36158039	8.32235757	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
114	70	0.728503754	0.463752993	8.39328571	8.32311493	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
115	71	0.736300035	0.467821001	8.34721968	8.32337016	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
116	72	0.744072857	0.47188901	8.35554986	8.32370632	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
117	72	0.751871243	0.475957019	8.35913425	8.32407378	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
118	73	0.759649046	0.480025027	8.34711265	8.32430967	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
119	73	0.767435177	0.484093036	8.34377063	8.32450711	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
120	74	0.775214214	0.488161045	8.33467096	8.3246091	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
121	74	0.782997952	0.492229054	8.33813523	8.32474356	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
122	75	0.790779317	0.496297062	8.3660627	8.32515015	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
123	76	0.798591864	0.500365071	8.36905338	8.32557965	7.29623108	74.6265224	66.3115095	0	0	0	0	0	3
124	76	0.806373538	0.50443308	8.41132739	8.27911248	7.29623108	18.3440774	11.0478464	0	0	0	0	0	3
125	77	0.814195649	0.508501088	8.40526981	8.27445336	7.29623108	12.235404	4.93917291	0	0	0	0	0	3
126	77	0.821976331	0.512569097	8.39106771	8.27321269	7.29623108	9.85087402	2.55464294	0	0	0	0	0	3
127	78	0.82980313	0.516637106	8.40301143	8.27501546	7.47779955	9.85087402	2.37307447	0	0	0	0	0	3
128	78	0.837582451	0.520705115	8.40560154	8.27545218	7.47779955	9.85087402	2.37307447	0	0	0	0	0	3
129	79	0.845434391	0.524773123	8.42782592	8.2777192	7.90368555	9.85087402	1.94718847	0	0	0	0	0	3
130	80	0.853216921	0.528841132	8.41479539	8.27776628	7.90368555	9.85087402	1.94718847	0	0	0	0	0	3
131	80	0.861074641	0.532909141	8.41806449	8.27867574	7.90368555	9.85087402	1.94718847	0	0	0	0	0	3
132	81	0.868858756	0.536977149	8.40703247	8.2777555	7.90368555	9.43142944	1.52774389	0	0	0	0	0	3
133	81	0.87671605	0.541045158	8.41305457	8.27779417	7.90368555	9.43142944	1.52774389	0	0	0	0	0	3
134	82	0.884502905	0.545113167	8.40501981	8.27668961	7.90368555	9.30669453	1.40300898	0	0	0	0	0	3
135	82	0.892362902	0.549181176	8.42899054	8.27690662	7.90368555	9.30669453	1.40300898	0	0	0	0	0	3
136	83	0.900153913	0.553249184	8.45385893	8.27647778	7.90368555	9.28791674	1.38423119	0	0	0	0	0	3
137	84	0.908004742	0.557317193	8.47818378	8.27694626	7.90368555	9.28791674	1.38423119	0	0	0	0	0	3
138	84	0.915800887	0.561385202	8.4901577	8.2768907	7.90368555	9.21283489	1.30914934	0	0	0	0	0	3
139	85	0.92366324	0.56545321	8.48060235	8.27628978	7.90368555	9.21283489	1.30914934	0	0	0	0	0	3
140	85	0.931463791	0.569521219	8.48668448	8.2754978	7.90368555	9.14465824	1.24097268	0	0	0	0	0	3
141	86	0.939313274	0.573589228	8.50523266	8.27508584	7.90368555	9.14465824	1.24097268	0	0	0	0	0	3
142	86	0.94711927	0.577657236	8.49160345	8.27453528	7.90368555	9.1250772	1.22139165	0	0	0	0	0	3
143	87	0.954994299	0.581725245	8.48936039	8.27403327	7.90368555	9.08404463	1.18035908	0	0	0	0	0	3
144	88	0.962800234	0.585793254	8.45290189	8.27221007	7.90368555	8.98256656	1.07888101	0	0	0	0	0	3
145	88	0.970689201	0.589861263	8.45009123	8.27080145	7.90368555	8.97528739	1.07160184	0	0	0	0	0	3
146	89	0.978489068	0.593929271	8.42793817	8.26921204	7.90368555	8.84356851	0.939882956	0	0	0	0	0	3
147	89	0.986379	0.59799728	8.45166646	8.26838405	7.90368555	8.78712803	0.88344248	0	0	0	0	0	3
148	90	0.994177841	0.602065289	8.46534681	8.26787885	7.90368555	8.74934867	0.845663118	0	0	0	0	0	3
149	91	1.00206406	0.606133297	8.47636652	8.26665864	7.90368555	8.60303884	0.699353286	0	0	0	0	0	3
150	91	1.00986926	0.610201306	8.47649173	8.26631431	7.90368555	8.53934095	0.635655401	0	0	0	0	0	3
151	92	1.01775504	0.614269315	8.4771995	8.26638514	7.90368555	8.50523266	0.601547111	0	0	0	0	0	3
152	92	1.02556584	0.618337324	8.45767967	8.26711431	7.90368555	8.50523266	0.601547111	0	0	0	0	0	3
153	93	1.03347085	0.622405332	8.47714711	8.26885923	7.90368555	8.50523266	0.601547111	0	0	0	0	0	3
154	93	1.04127712	0.626473341	8.48294083	8.2712566	7.90368555	8.50523266	0.601547111	0	0	0	0	0	3
155	94	1.04915301	0.63054135	8.4985954	8.27477055	7.90368555	8.50523266	0.601547111	0	0	0	0	0	3
156	94	1.05696418	0.634609358	8.50348026	8.27862014	7.90368555	8.50523266	0.601547111	0	0	0	0	0	3
157	95	1.06484366	0.638677367	8.5225771	8.28307463	7.90368555	8.5225771	0.618891548	0	0	0	0	0	3
158	95	1.07266287	0.642745376	8.52257036	8.28780956	7.90368555	8.5225771	0.613773082	0	0	0	0	0	3
159	96	1.08053013	0.646813384	8.53777689	8.2926106	7.90368555	8.53777689	0.556195955	0	0	0	0	0	3
160	97	1.08834799	0.650881393	8.52760006	8.29769719	7.90774802	8.53777689	0.507495529	0	0	0	0	0	3
161	97	1.09622513	0.654949402	8.55246423	8.3027042	7.90774802	8.55246423	0.461677175	0	0	0	0	0	3
162	98	1.10403693	0.659017411	8.50691376	8.30759296	7.91888838	8.55246423	0.422718487	0	0	0	0	0	3
163	98	1.11188511	0.663085419	8.51540635	8.31225428	7.91888838	8.55246423	0.385682098	0	0	0	0	0	3
164	99	1.11969023	0.667153428	8.48246985	8.31686466	7.92591719	8.55246423	0.355654059	0	0	0	0	0	3
165	100	1.12754699	0.671221437	8.52679003	8.32127108	7.92591719	8.55246423	0.325053971	0	0	0	0	0	3
166	100	1.13535495	0.675289445	8.45106764	8.3255705	7.95793887	8.55246423	0.300323325	0	0	0	0	0	3
167	101	1.14323484	0.679357454	8.49709451	8.32967947	7.95793887	8.55246423	0.275719617	0	0	0	0	0	3
168	102	1.15104149	0.683425463	8.48394816	8.3339804	7.9806111	8.55246423	0.255365744	0	0	0	0	0	3
169	102	1.15891079	0.687493472	8.50117504	8.33798982	7.9806111	8.55246423	0.23530716	0	0	0	0	0	3
170	103	1.16672697	0.69156148	8.48731004	8.34209448	7.9806111	8.55246423	0.218750816	0	0	0	0	0	3
171	103	1.17459436	0.695629489	8.49076084	8.34580313	7.9806111	8.55246423	0.201302328	0	0	0	0	0	3
172	104	1.18240463	0.699697498	8.48212006	8.34987579	7.9825543	8.55246423	0.187398321	0	0	0	0	0	3
173	105	1.19027533	0.703765506	8.49657767	8.35351213	7.9825543	8.55246423	0.173174534	0	0	0	0	0	3
174	105	1.19808719	0.707833515	8.47979003	8.35728682	7.9825543	8.55246423	0.160617434	0	0	0	0	0	3
175	106	1.20595274	0.711901524	8.50785846	8.36111129	7.9825543	8.55246423	0.147043531	0	0	0	0	0	3
176	106	1.21376801	0.715969533	8.48782552	8.36522717	7.98927978	8.55246423	0.135312658	0	0	0	0	0	3
177	107	1.22163243	0.720037541	8.5091824	8.36924387	7.98927978	8.55246423	0.123436366	0	0	0	0	0	3
178	107	1.22944866	0.72410555	8.51450034	8.37352151	8.05536689	8.55246423	0.114431305	0	0	0	0	0	3
179	108	1.23729275	0.728173559	8.49873758	8.37703303	8.05536689	8.55246423	0.110718729	0	0	0	0	0	3
180	108	1.24511138	0.732241567	8.52862452	8.38088668	8.13716106	8.55246423	0.114572376	0	0	0	0	0	3
181	109	1.25296172	0.736309576	8.51638808	8.38371675	8.13716106	8.55246423	0.117402441	0	0	0	0	0	3
182	110	1.26077583	0.740377585	8.5255443	8.38688025	8.18640666	8.55246423	0.120565943	0	0	0	0	0	3
183	110	1.26862434	0.744445593	8.53766754	8.38942573	8.18640666	8.55246423	0.123111422	0	0	0	0	0	3
184	111	1.27642909	0.748513602	8.5144044	8.39209519	8.21683355	8.55246423	0.125780881	0	0	0	0	0	3
185	111	1.28427278	0.752581611	8.51382837	8.39429125	8.21683355	8.55246423	0.127976944	0	0	0	0	0	3
186	112	1.29208293	0.75664962	8.52121355	8.39672238	8.21683355	8.55246423	0.130408079	0	0	0	0	0	3
187	112	1.29992521	0.760717628	8.49101186	8.39868474	8.21683355	8.55246423	0.132370432	0	0	0	0	0	3
188	113	1.30773866	0.764785637	8.49971247	8.40080256	8.21683355	8.55246423	0.134488256	0	0	0	0	0	3
189	113	1.31557761	0.768853646	8.48174041	8.40229029	8.21683355	8.55246423	0.135975986	0	0	0	0	0	3
190	114	1.32338727	0.772921654	8.48474972	8.40398814	8.21683355	8.55246423	0.137673831	0	0	0	0	0	3
191	114	1.33123226	0.776989663	8.4821855	8.40591035	8.21683355	8.55246423	0.139596049	0	0	0	0	0	3
192	115	1.33903654	0.781057672	8.51141657	8.40782339	8.21683355	8.55246423	0.141509087	0	0	0	0	0	3
193	115	1.34688486	0.785125681	8.5034403	8.40976041	8.21683355	8.55246423	0.143446107	0	0	0	0	0	3
194	116	1.35469101	0.789193689	8.5331058	8.41219736	8.21683355	8.55246423	0.145883054	0	0	0	0	0	3
195	116	1.36253562	0.793261698	8.5196637	8.41462218	8.21683355	8.55246423	0.148307877	0	0	0	0	0	3
196	117	1.37033738	0.797329707	8.55018048	8.41733156	8.22675491	8.55246423	0.151017257	0	0	0	0	0	3
197	117	1.37817397	0.801397715	8.53963471	8.41985969	8.23237214	8.55246423	0.15354538	0	0	0	0	0	3
198	118	1.38597765	0.805465724	8.51333565	8.42214169	8.25698735	8.55246423	0.155827384	0	0	0	0	0	3
199	118	1.39381673	0.809533733	8.51962557	8.42420965	8.25698735	8.55246423	0.157895344	0	0	0	0	0	3
200	119	1.4016211	0.813601742	8.51900988	8.42623765	8.25698735	8.55246423	0.15992334	0	0	0	0	0	3
201	121	1.40946077	0.81766975	8.54017618	8.42810843	8.25698735	8.55246423	0.161794127	0	0	0	0	0	3
202	121	1.41726892	0.821737759	8.53841362	8.43008129	8.25698735	8.55246423	0.163766981	0	0	0	0	0	3
203	122	1.42510746	0.825805768	8.54006706	8.43203613	8.25698735	8.55246423	0.165721822	0	0	0	0	0	3
204	122	1.43291581	0.829873776	8.52632567	8.43387622	8.25698735	8.55246423	0.167561919	0	0	0	0	0	3
205	123	1.44075633	0.833941785	8.52794533	8.43580124	8.25698735	8.55246423	0.169486938	0	0	0	0	0	3
206	124	1.44856592	0.838009794	8.49147126	8.4372553	8.25698735	8.55246423	0.170940998	0	0	0	0	0	3
207	125	1.4563844	0.842077802	8.51362092	8.43907804	8.25698735	8.55246423	0.17276373	0	0	0	0	0	3
208	125	1.46419645	0.846145811	8.5120387	8.44099988	8.25698735	8.55246423	0.174685577	0	0	0	0	0	3
209	126	1.47201164	0.85021382	8.52393043	8.44308129	8.25698735	8.55246423	0.176766982	0	0	0	0	0	3
210	127	1.47978752	0.854281829	8.51895982	8.44513137	8.25698735	8.55246423	0.178817068	0	0	0	0	0	3
211	127	1.48758995	0.858349837	8.5335597	8.44712189	8.25698735	8.55246423	0.180807585	0	0	0	0	0	3
212	128	1.49538421	0.862417846	8.52760452	8.4493171	8.26058481	8.55246423	0.183002794	0	0	0	0	0	3
213	128	1.50318708	0.866485855	8.56816365	8.45163736	8.26058481	8.56816365	0.185323058	0	0	0	0	0	3
214	129	1.51099968	0.870553863	8.53899195	8.45389205	8.27152105	8.56816365	0.187577742	0	0	0	0	0	3
215	129	1.51882955	0.874621872	8.56053179	8.45587331	8.27152105	8.56816365	0.189559	0	0	0	0	0	3
216	130	1.52663399	0.878689881	8.53737587	8.45803325	8.30162779	8.56816365	0.191718941	0	0	0	0	0	3
217	131	1.53445673	0.88275789	8.56413853	8.46014732	8.31342776	8.56816365	0.193833016	0	0	0	0	0	3
218	131	1.54226365	0.886825898	8.5177621	8.46178756	8.31342776	8.56816365	0.195473255	0	0	0	0	0	3
219	132	1.55010325	0.890893907	8.54374042	8.46350908	8.31342776	8.56816365	0.197194775	0	0	0	0	0	3
220	132	1.55790945	0.894961916	8.51012848	8.46510967	8.31455248	8.56816365	0.198795366	0	0	0	0	0	3
221	133	1.56574639	0.899029924	8.54272792	8.46681227	8.31455248	8.56816365	0.200497967	0	0	0	0	0	3
222	134	1.57355421	0.903097933	8.5227838	8.46850258	8.33467096	8.56816365	0.202188274	0	0	0	0	0	3
223	134	1.58135748	0.907165942	8.53800403	8.47013131	8.33467096	8.56816365	0.203817002	0	0	0	0	0	3
224	135	1.58916099	0.91123395	8.54216727	8.47168064	8.33467096	8.56816365	0.205366332	0	0	0	0	0	3
225	135	1.5969923	0.915301959	8.54568046	8.47303969	8.33467096	8.56816365	0.206725384	0	0	0	0	0	3
226	136	1.60479656	0.919369968	8.53805241	8.47456586	8.33467096	8.56816365	0.208251551	0	0	0	0	0	3
227	136	1.61263081	0.923437977	8.549934	8.47593389	8.33467096	8.56816365	0.209619589	0	0	0	0	0	3
228	137	1.62044695	0.927505985	8.53828726	8.47745702	8.33467096	8.56816365	0.211142711	0	0	0	0	0	3
229	137	1.62828715	0.931573994	8.55857228	8.47899652	8.33467096	8.56816365	0.212682219	0	0	0	0	0	3
230	138	1.63609587	0.935642003	8.54447783	8.48064079	8.33467096	8.56816365	0.214326484	0	0	0	0	0	3
231	139	1.64393162	0.939710011	8.56643329	8.48214361	8.33467096	8.56816365	0.215829302	0	0	0	0	0	3
232	139	1.6517347	0.94377802	8.53140379	8.48350176	8.33467096	8.56816365	0.217187454	0	0	0	0	0	3
233	140	1.65956294	0.947846029	8.53750539	8.4849741	8.33467096	8.56816365	0.218659791	0	0	0	0	0	3
234	141	1.66736976	0.951914038	8.52366376	8.48629961	8.33467096	8.56816365	0.2199853	0	0	0	0	0	3
235	141	1.67517092	0.955982046	8.56226206	8.48775537	8.33467096	8.56816365	0.221441066	0	0	0	0	0	3
236	142	1.68297391	0.960050055	8.52181721	8.48905655	8.33467096	8.56816365	0.222742241	0	0	0	0	0	3
